@pemakhandubjp,@sethircno,{'weight': 1}
@pemakhandubjp,@sudip_bera,{'weight': 1}
@pemakhandubjp,@guest_7JTVJ,{'weight': 1}
@pemakhandubjp,@HighlandRambler,{'weight': 1}
@pemakhandubjp,@Peacefulearth,{'weight': 1}
@pemakhandubjp,@Thilak_VR,{'weight': 1}
@pemakhandubjp,@प्रणिता_देशपांडे,{'weight': 1}
@pemakhandubjp,@Amongjamir,{'weight': 1}
@pemakhandubjp,@महेश_ध्रुव_समाजसेवी_व_चिंतक_सर्वांगीण_विकास_को_तत्पर।,{'weight': 1}
@pemakhandubjp,@sapatevaibhav,{'weight': 1}
@pemakhandubjp,@manoj_kumarJ3FJ6,{'weight': 1}
@pemakhandubjp,@aayushgupta487,{'weight': 1}
@outbreak_india,@sankalp_kumar,{'weight': 1}
@outbreak_india,@EternallyWaiting,{'weight': 4}
@pallablochandas,@Malaya_Buragohain,{'weight': 1}
@Malaya_Buragohain,@Toponkumargogoi,{'weight': 1}
@EternallyWaiting,@digitalindia,{'weight': 1}
@EternallyWaiting,@mohfw_india,{'weight': 2}
@EternallyWaiting,@vinish_ind,{'weight': 1}
@EternallyWaiting,@prakashjavadekar,{'weight': 1}
@EternallyWaiting,@Dev_Fadnavis,{'weight': 1}
@EternallyWaiting,@piyushgoyal,{'weight': 1}
@EternallyWaiting,@HarshavardhanMuppavarapu,{'weight': 1}
@EternallyWaiting,@pgurus1,{'weight': 1}
@EternallyWaiting,@deepsea,{'weight': 1}
@DrTamilisaiGuv,@harish4M0HK,{'weight': 2}
@DrTamilisaiGuv,@umeshtomarmp,{'weight': 1}
@DrTamilisaiGuv,@Thilak_VR,{'weight': 1}
@DrTamilisaiGuv,@भावेश_बोहरा,{'weight': 1}
@DrTamilisaiGuv,@KRHMATH,{'weight': 1}
@DrTamilisaiGuv,@rambabu_jaiswal,{'weight': 1}
@DrTamilisaiGuv,@BHAGWA_reddi,{'weight': 1}
@DrTamilisaiGuv,@sudip_bera,{'weight': 1}
@DrTamilisaiGuv,@Balakrishnan_Selvaraj,{'weight': 1}
@DrTamilisaiGuv,@Rita_Machaiah,{'weight': 1}
@DrTamilisaiGuv,@kumar1010,{'weight': 1}
@harish4M0HK,@mygovindia,{'weight': 1}
@harish4M0HK,@byadavbjp,{'weight': 1}
@harish4M0HK,@dilipghoshbjp,{'weight': 1}
@harish4M0HK,@smritiirani,{'weight': 1}
@harish4M0HK,@kiren.rijiju,{'weight': 1}
@umeshtomarmp,@ajaeybjp,{'weight': 1}
@umeshtomarmp,@Sou3997,{'weight': 1}
@umeshtomarmp,@Bala_Sharma,{'weight': 1}
@umeshtomarmp,@thatthatgirl_,{'weight': 1}
@umeshtomarmp,@shallakaul,{'weight': 1}
@umeshtomarmp,@mohitnamdevbjp,{'weight': 1}
@umeshtomarmp,@sraghavachari,{'weight': 1}
@umeshtomarmp,@IndarjeetPatraBJP,{'weight': 1}
@umeshtomarmp,@shreyasgodkhindi,{'weight': 1}
@umeshtomarmp,@deepsea,{'weight': 1}
@umeshtomarmp,@advashutoshdube,{'weight': 1}
@umeshtomarmp,@aartipanchal22,{'weight': 1}
@kishanreddybjp,@divakar_kotian,{'weight': 1}
@kishanreddybjp,@saikrishna_sandiri,{'weight': 2}
@kishanreddybjp,@briju_1995pkd,{'weight': 1}
@kishanreddybjp,@hb.rathod14,{'weight': 1}
@kishanreddybjp,@Rahul_SharmaBJP,{'weight': 1}
@kishanreddybjp,@bhadrakumar_k_modi_,{'weight': 1}
@kishanreddybjp,@ravi_shetty5COMR,{'weight': 1}
@kishanreddybjp,@ashishsingh0612,{'weight': 1}
@kishanreddybjp,@K_Patel_A8712,{'weight': 1}
@kishanreddybjp,@palak_198,{'weight': 1}
@kishanreddybjp,@A_Shaiva,{'weight': 1}
@kishanreddybjp,@सु_बत्रा,{'weight': 1}
@kishanreddybjp,@nikhil_122,{'weight': 1}
@kishanreddybjp,@kirito,{'weight': 1}
@kishanreddybjp,@रोबिन_सिंह,{'weight': 1}
@kishanreddybjp,@simplyhuman,{'weight': 1}
@kishanreddybjp,@pradeep4O964,{'weight': 1}
@kishanreddybjp,@rajubusa,{'weight': 1}
@kishanreddybjp,@shankar6ARB4,{'weight': 1}
@kishanreddybjp,@kalyanshettar,{'weight': 1}
@kishanreddybjp,@kapil2,{'weight': 1}
@kishanreddybjp,@madhuri.d,{'weight': 1}
@kishanreddybjp,@gautam6NI1U,{'weight': 1}
@kishanreddybjp,@thakurshivam294,{'weight': 1}
@kishanreddybjp,@isandeepsharma,{'weight': 1}
@kishanreddybjp,@dipali1980,{'weight': 1}
@kishanreddybjp,@Chandu_CS_Rao,{'weight': 1}
@kishanreddybjp,@HealthGuru,{'weight': 1}
@kishanreddybjp,@swar2419,{'weight': 1}
@kishanreddybjp,@D.C_Gupta,{'weight': 1}
@kishanreddybjp,@sumanta1st,{'weight': 1}
@kishanreddybjp,@singhrakesh23,{'weight': 1}
@kishanreddybjp,@sᴏɴᴛᴜ123,{'weight': 1}
@kishanreddybjp,@guest_IMCNQ,{'weight': 1}
@kishanreddybjp,@swapnareddy,{'weight': 1}
@kishanreddybjp,@My_Name_Is_Mukesh_Love_Raj,{'weight': 1}
@divakar_kotian,@ashwinivaishnaw,{'weight': 1}
@divakar_kotian,@SanaatanBharat,{'weight': 1}
@divakar_kotian,@RDB,{'weight': 1}
@divakar_kotian,@mohfw_india,{'weight': 1}
@divakar_kotian,@anirbanbh,{'weight': 1}
@divakar_kotian,@alter_ego,{'weight': 1}
@divakar_kotian,@HarshavardhanMuppavarapu,{'weight': 2}
@divakar_kotian,@airnewsalerts,{'weight': 1}
@divakar_kotian,@smritiirani,{'weight': 1}
@saikrishna_sandiri,@ashwinivaishnaw,{'weight': 2}
@saikrishna_sandiri,@hanumavihari,{'weight': 1}
@saikrishna_sandiri,@SadhguruJV,{'weight': 1}
@saikrishna_sandiri,@Rashmi_Samant,{'weight': 1}
@saikrishna_sandiri,@abhinavprakash,{'weight': 1}
@Rahul_SharmaBJP,@piyushgoyal,{'weight': 1}
@vinitgoenka,@Sangitaa_Kedia,{'weight': 2}
@vinitgoenka,@kirito,{'weight': 1}
@vinitgoenka,@Bhupender_Pratap,{'weight': 1}
@vinitgoenka,@AshwaniGautam33,{'weight': 2}
@vinitgoenka,@prashunlallraj,{'weight': 1}
@vinitgoenka,@kabirsinghBJP,{'weight': 1}
@vinitgoenka,@rajanbajpaiBJP,{'weight': 1}
@vinitgoenka,@LuckE,{'weight': 1}
@vinitgoenka,@mygovindia,{'weight': 1}
@mygovindia,@shobhit_verma,{'weight': 1}
@mygovindia,@mansi_saxena,{'weight': 2}
@mygovindia,@shanti_makwana,{'weight': 1}
@mygovindia,@Koo_Media,{'weight': 1}
@mygovindia,@ravi_shetty5COMR,{'weight': 1}
@mygovindia,@सुभाष5IPGH,{'weight': 1}
@mygovindia,@girishbhatia,{'weight': 1}
@mygovindia,@vidyapati_verma,{'weight': 1}
@mygovindia,@mayurmakwana,{'weight': 1}
@mygovindia,@dvarya,{'weight': 1}
@mygovindia,@kalahandia,{'weight': 2}
@mygovindia,@mdc18885,{'weight': 1}
@mygovindia,@indramlal,{'weight': 1}
@mygovindia,@aryanofficial,{'weight': 1}
