,username,following,followers,totaltweets,retweetcount,retweeters
323,gjha88,590,3712,12201,27,"['SMuraly', 'TamalCh68944390', 'Arvind_Maurya79', 'Alikenaukar', 'YiAOrg', 'hindutvaonrise', 'veersavarkar19', 'LoveInd88460844', 'SakuraBTSUwU', 'yamraj9', 'pratyus46249546', 'redox_reaction', 'BreakingClutter', 'AIOISOIA', 'xyz90864945', 'Suchsath1', 'Anti_Vultures', 'RPSLone5', 'IamYB10']"
324,nikhil7tripathi,421,19,1678,0,[]
325,geetapandeyBBC,1308,8595,4633,13,"['RuchiAngrish', 'HingchongT', 'p_mehdiratta', 'GoSudddd', 'UPA__Secular', 'm_sal3m17', 'RizviSalim', 'knowabhilash', 'RoopaliSriv', 'CricBollyBuzz', 'TRAVELtime123', 'BBCIndia']"
326,yadav4priya,791,374,1617,8,"['KRISHANMOHANKR6', 'ClubCricket2021', 'jamidarkachora', 'JaiRajp02741035', 'FansclubDisha', 'SapnaCh91534893', 'DrPoona65789104', 'HawaSinghAdv']"
327,JaiRajp02741035,198,182,5189,7,"['ClubCricket2021', 'jamidarkachora', 'kaviyarani1', 'FansclubDisha', 'SapnaCh91534893', 'DrPoona65789104', 'yadav4priya']"
328,imYadavRD,61,29,206,1,['InderpalShivam']
329,tweprilayankar,121,59,3672,0,[]
330,JrBrahmbhatt,775,141,4761,0,[]
331,AntiSpeciesist_,8,3,12,0,[]
332,Anjali23551230,8,0,24,0,[]
333,tweprilayankar,121,59,3672,0,[]
334,tweprilayankar,121,59,3672,0,[]
335,RamanGi62930351,29,21,15,0,[]
336,shaktikisharma,161,1179,2994,0,[]
337,ANKRULZZzz,112,115,5075,0,[]
338,macrosandchaos,0,1450,5399,0,[]
339,Yadu_Kula,638,2744,6079,58,"['Yash17441774', 'AmitSroy48773', 'TusharMitra786', 'harshkayalyt', 'Vishal80374087', 'masarwala', 'SharmaM12415807', 'Krish_9931', 'Anandmo42909576', 'RRohansaini', 'Vibhu49550035', 'shubhraj9999', 'LoveInd88460844', 'true0self', 'AnasuyaRani', 'sanskariravan69', 'gkg733', 'KINGKOHLISTAN0', 'Prasant43831355', 'KarmaBe84478336']"
340,deepakdkokha,1628,614,30972,0,[]
341,deepakdkokha,1628,614,30972,0,[]
342,RKYELDE,39,90,7174,2,"['MeetuSi56857444', 'itsSSRvibes']"
343,Sudhir61292,169,2,407,0,[]
344,zak00789,45,27,753,0,[]
345,deepakdkokha,1628,614,30972,0,[]
346,Truthist_The,435,5110,969,10,"['Akand_Bharth', 'mrsahoo', 'Rajiv15473704', 'AndyfromBharat', 'BoiledBrownRice', 'krishnpria', 'mane_rushabh', 'YourTimeUp_IPS', 'manu07exile']"
347,ShauryaDJoshi,2089,5288,16582,2,"['sidharthgauni', 'Connect2Tanisha']"
348,RatnadipAcharya,45,94,266,0,[]
349,paulabhijit7,1119,142,2919,0,[]
350,Vidhur_Aaradhya,37,28,674,0,[]
351,Vidhur_Aaradhya,37,28,674,0,[]
352,AbhimanyuAanand,554,353,1698,2,"['AshutoshPB11', 'Yogeshp342']"
353,Aryan_warlord,2369,14317,118742,61,"['narendernegi11', 'shubhraj9999', 'SiddhiMahapatra', 'BeingVEGAN1', 'guunja12', 'SAPYKGH', 'Shivank26144456', 'TrendingThough1', 'BhojKaal', 'Okhawaasi', 'dj1210495', 'sspatiala', 'hang85out', 'ajaymunjal16', 'Doremon47903760', 'AlbusDu03822108', 'dollysharma18', 'hmv1970']"
354,TimesHypocrisy,26,107,4080,1,['narendernegi11']
355,exitaftereading,184,77,2507,21,"['rradharahul', 'Nkallur2', 'Rohit57467698', 'YiAOrg', 'bharatsingh526', 'guunja12', 'advsubhashsiyag', 'spirit_etrnl10', 'venkatkalyan1', 'wickedViks', 'Sushrut60581086', 'chaitanyajoshi', 'sujalkahitohoga', 'kishansharma4u', 'capunitrastogi', 'GauravSinghVat1', 'youknowme1_', 'avskrox', 'MrSanderzz', 'Ruchhan']"
356,itachi_senpai1,230,215,1965,0,[]
357,AjayGur10696449,15,2,5,0,[]
358,tauuaaa,29,2,48,0,[]
359,Rintumariam,275,737,2443,0,[]
360,nileshm389,484,96,965,3,"['InderpalShivam', 'Dheer_Sameer', 'DarthGosavvy']"
361,real_farooque07,368,593,6233,2,"['InderpalShivam', 'Goapl631747211']"
362,kaminirupani,492,1279,177550,0,[]
363,bgopu1973,554,2921,118420,0,[]
364,vivektweet_19,1,9,56,0,[]
365,abhishekleembu,339,22,811,0,[]
366,smritigargg,157,1606,4604,0,[]
367,hindusena108,16,22,253,0,[]
368,Whatsin81688511,199,17,743,0,[]
369,BingoTereMere,2,1,492,0,[]
370,LalitAmbardar,2319,13451,52965,0,[]
371,shivadityapand3,61,5,65,1,['InderpalShivam']
372,SahilDogra1997,16,490,6675,1,['InderpalShivam']
373,khan12975152,41,5,241,0,[]
374,TheHateli,582,2100,12820,5,"['InderpalShivam', 'yogeshmbm', 'anushka_shruti', 'YiAOrg', 'Ishan65658904']"
375,KhushhalRamban,214,135,187,1,['borrasrinivas13']
376,YuvrajG70867962,145,6,40,0,[]
377,BahugunaSaurab1,3,9,659,0,[]
378,SlayerSulla,93,39,245,3,"['9Yash21', 'Samikshak71']"
379,AmznZone,1552,100,1671,2,"['john_siracusa', 'MravikPal']"
380,Ravi__Nagrecha,58,11,40,10,"['Tanna_111', 'GabbarSingh707', 'shubhraj9999', 'true0self', 'KingidteinSumit', 'rajni_hemrajani', 'kaur_ravindra', 'Akanksh30607768', 'DiptangshuDas10']"
381,sanjaysainiinsa,40,3002,40138,0,[]
382,Being_Subin,140,58,4959,0,[]
383,deleuzinal,139,37,96,0,[]
384,durwasasword,318,184,8590,1,['BagatiSoham']
385,RaviRan39502710,125,67,2261,0,[]
386,Subs69907712,2,4,351,0,[]
387,Ingloriousbust,12,2,88,0,[]
388,dinesh61746392,95,74,3916,0,[]
389,BarnCosmos,7,18,2055,0,[]
390,imRKG9,120,12,2740,1,['globalhealthbot']
391,SherinPeter28,132,20,701,0,[]
392,bhavesh_surname,11,11,2654,1,['Yogeshp342']
393,sri9011,6584,17951,380809,4,"['Yogeshp342', 'rspchary_bkup', 'YiAOrg', 'Tumbaaad2']"
394,Naren_kumar07,632,444,39391,1,['Yogeshp342']
395,SAU_rcastic,463,235,1726,1,['Yogeshp342']
396,blunt_comment,393,775,145826,2,"['AshishDwe', 'YiAOrg']"
397,Mr_SarveshKumar,63,227,1368,4,"['Yogeshp342', 'rick101sharma', 'Rnaroola1', 'AnupamSharmaAdv']"
398,TheForcesGuy,408,192,5811,0,[]
399,tushar_gaonkar,343,53,2739,0,[]
400,chaitanya77W,160,15,902,1,['rishabhcktd']
401,Vidit02751600,27,8,910,1,['Rapking85135039']
402,aavran2403,4746,2382,12440,45,"['TusharMitra786', 'Rohit57467698', 'YiAOrg', 'sanskariravan69', 'Yogeshp342', 'gitaprian', 'DOEPOLKHOL', 'dollysharma18', 'sdcssunlite7685', 'shaileshraibhil', 'Naresh90384992', 'sameer_chdry', 'sudhirvshetty01', 'Kunal18710261', 'srinu_3107', 'masarwala', 'Satishd1804', 'rajivpathak27', 'shail_alive', 'aksr2020']"
403,gesus_1,625,35,3825,0,[]
404,hindusena108,16,22,253,0,[]
405,RakeshP38932322,1478,1180,7382,1,['RakeshP38932322']
406,IamRupeshYadav,156,54,18614,0,[]
407,ramakrishnaas,2199,215,14996,0,[]
408,girishkudva,1713,263,34007,0,[]
409,Gargi_Dev90,15,2,175,0,[]
410,successpoint_1,77,0,25,0,[]
411,hashtaghemant,760,1141,211,0,[]
412,thenitishraj,289,32,884,1,['globalhealthbot']
413,Padma48199113,81,233,8964,1,['globalhealthbot']
414,SantaniPrashemi,528,1299,9226,0,[]
415,SatyaVa42091331,145,14,386,0,[]
416,nomadicvineet,1419,1068,3097,0,[]
417,ashokaushal,2956,372,22730,0,[]
418,pra_teek24,23,6,9,3,"['Ved_Prakashji', 'rishavanand', 'vishesh_onyx']"
419,viru44938417,45,3,391,0,[]
420,d_ity2,159,25,1450,0,[]
421,heytintin9552,172,40,627,0,[]
422,MaheshS11017445,111,7,2255,0,[]
423,swankit_nanda,189,47,196,0,[]
424,iwinfairly,4973,2255,47619,2,"['Ekalavya230', 'Jay_1123987']"
425,AmytKSingh,7,16,662,0,[]
426,kosarehoney,42,6,1529,0,[]
427,ArpitKrushna,8,22,12,0,[]
428,officiallygdk,0,28,16,0,[]
429,satyastp_satya,2134,3334,23985,4,"['Aayushshank', 'GautamJWadhwa', 'VaibhavJ08', 'nayangrover']"
430,Pun_Intended___,314,56,2045,0,[]
431,MarloYellow,190,87,332,0,[]
432,hitman20835,276,267,13343,0,[]
433,BurbakBabaJumla,5,14,1786,0,[]
434,Purecure6,72,0,4,0,[]
435,Love_Singh786,7,4,531,0,[]
