,username,following,followers,totaltweets,retweetcount,retweeters
151,FaizalPeraje,130,2880,7519,19,"['MrutyunjayaNa19', '_pmsalim', 'StayingReal0511', 'SinanCh19050001', '1953_rosy', 'ranjona', 'mrsinghCricUmp', 'JackSpa56153082', 'CBhoomia', 'yoursurajnaik', 'Dsouzaclyde', 'JeevanKuttappa', 'DivyaDipa', 'ShwethaKiru', 'MdToush00786', 'shahidsheik03', 'JFSebastian146', 'hatefreeworldX', 'manzurali']"
152,NavJB,703,2302,2739,117,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'maryamram152', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
153,FaizalPeraje,130,2880,7519,19,"['MrutyunjayaNa19', '_pmsalim', 'StayingReal0511', 'SinanCh19050001', '1953_rosy', 'ranjona', 'mrsinghCricUmp', 'JackSpa56153082', 'CBhoomia', 'yoursurajnaik', 'Dsouzaclyde', 'JeevanKuttappa', 'DivyaDipa', 'ShwethaKiru', 'MdToush00786', 'shahidsheik03', 'JFSebastian146', 'hatefreeworldX', 'manzurali']"
154,EBelay,281,524,4166,3,"['EthiopianOnion', 'JFSebastian146', 'ghanaleaksblog']"
155,FaizalPeraje,130,2880,7519,19,"['MrutyunjayaNa19', '_pmsalim', 'StayingReal0511', 'SinanCh19050001', '1953_rosy', 'ranjona', 'mrsinghCricUmp', 'JackSpa56153082', 'CBhoomia', 'yoursurajnaik', 'Dsouzaclyde', 'JeevanKuttappa', 'DivyaDipa', 'ShwethaKiru', 'MdToush00786', 'shahidsheik03', 'JFSebastian146', 'hatefreeworldX', 'manzurali']"
156,newmalevichart,3,168,20,108,"['salah00082559', 'Tk96140298', 'Khokon85265206', 'SonuKum73130549', 'GhostSt40357688', 'bsJiVJjKgjTDmUl', 'Shaan__7863', 'elsy207', 'MunMun00995426', 'MrSrabon10', 'MogardR', 'network_earn', 'VKannay', 'mua_diep', 'Shofiq26', 'James34653212', 'Omnia20233804', 'Sasa18636552Mo', 'DADA24482', 'LngGiaCt2']"
157,BotDefund,11,36,20291,2,"['JFSebastian146', 'DavidUdale']"
158,newmalevichart,3,168,20,108,"['salah00082559', 'Tk96140298', 'Khokon85265206', 'SonuKum73130549', 'GhostSt40357688', 'bsJiVJjKgjTDmUl', 'Shaan__7863', 'elsy207', 'MunMun00995426', 'MrSrabon10', 'MogardR', 'network_earn', 'VKannay', 'mua_diep', 'Shofiq26', 'James34653212', 'Omnia20233804', 'Sasa18636552Mo', 'DADA24482', 'LngGiaCt2']"
159,FaizalPeraje,130,2880,7519,19,"['MrutyunjayaNa19', '_pmsalim', 'StayingReal0511', 'SinanCh19050001', '1953_rosy', 'ranjona', 'mrsinghCricUmp', 'JackSpa56153082', 'CBhoomia', 'yoursurajnaik', 'Dsouzaclyde', 'JeevanKuttappa', 'DivyaDipa', 'ShwethaKiru', 'MdToush00786', 'shahidsheik03', 'JFSebastian146', 'hatefreeworldX', 'manzurali']"
160,JediZhukov,491,212,173,1,['JFSebastian146']
161,NavJB,703,2302,2739,117,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'maryamram152', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
