,or_id
161,1456550118614765571
162,1456550118614765571
163,1455165490670841857
164,1456565845061156884
165,1456519615878664213
166,1456564660245655555
167,1456564178294956032
168,1455231095566323713
169,1456499124405252099
170,1456559513897689088
171,1456562477194530816
172,1455783063246495752
173,1456561931679150081
174,1389805148273184771
175,1456553799586304003
176,1456560983841902592
177,1456559513897689088
178,1456559497913188365
179,1456550118614765571
180,1456554868034789381
181,1456554868034789381
182,1456554868034789381
183,1268592865426448384
184,1456550118614765571
185,1456554868034789381
186,1456549079253671936
187,1456546788211523585
188,1456425501593980929
189,1456543886881398795
190,1456553799586304003
191,1456254374980640769
192,1456552863329628162
193,1455905902486175746
194,1456550118614765571
195,1456549079253671936
196,1456548866082414611
197,1456548304565772292
198,1456547421341818886
199,1456547320707883044
200,1456546879903309826
201,1456546788211523585
202,1456546264250667008
203,1456519615878664213
204,1456488906371878913
205,1456544445269221413
206,1456544265136316418
207,1456543886881398795
208,1456542432229793828
209,1456519615878664213
210,1456462862055059467
211,1456540607543975965
212,1456538859613802499
213,1445632174284181511
214,1456533387510837249
215,1395642430163140608
216,1358022772681826307
217,1366351025855225862
218,1456534373151514624
219,1370609998527610880
220,1456538859613802499
221,1269002058671239168
222,1456537951966535705
223,1456537783468761111
224,1456316453590872066
225,1445632174284181511
226,1456531570156838920
227,1395642430163140608
228,1358022772681826307
229,1366351025855225862
230,1370609998527610880
231,1456534373151514624
232,1456534373151514624
233,1456533774599139331
234,1456533387510837249
235,1456273049423024129
236,1456531570156838920
237,1456273049423024129
238,1445632174284181511
239,1395642430163140608
240,1358022772681826307
241,1456524619125567488
242,1456524619125567488
243,1366351025855225862
244,1370609998527610880
245,1456530466136227840
246,1456530055971020802
247,1455986936594804742
248,1456529293199220738
249,1456527939726725121
250,1445632174284181511
251,1395642430163140608
252,1358022772681826307
253,1366351025855225862
254,1370609998527610880
255,1456525144067870721
256,1456525144067870721
257,1456519468272717835
258,1456520266096463873
259,1456524619125567488
260,1456519468272717835
261,1456403037782745088
262,1445632174284181511
263,1395642430163140608
264,1358022772681826307
265,1366351025855225862
266,1370609998527610880
267,1456520266096463873
268,1456519804513292289
269,1456519615878664213
270,1456519468272717835
271,1456518951677018115
272,1456518657136234500
273,1456518650676973575
274,1456462862055059467
275,1456517889364619266
276,1456380761615974416
277,1456517450690822146
278,1456453261603393536
279,1455231095566323713
280,1370609998527610880
281,1366351025855225862
282,1358022772681826307
283,1395642430163140608
284,1445632174284181511
285,1456500293554802690
286,1456404728137478144
287,1456514873698000896
288,1456514613986533380
289,1456514161245032457
290,1456514095792881675
291,1456472953693089792
292,1456500293554802690
