,username,following,followers,totaltweets,retweetcount,retweeters
45,its_AkRaj,897,3629,24068,65,"['Shef_IMRepublic', 'ManishK91071785', 'Supriya84252143', 'Gurleen03526614', 'MsRDutta', 'Patriot22157072', 'monu_m85', 'San7155872322', 'L_Begum1', 'SSRian2111', 'Jayashr74299878', 'Cyia4SSR', 'HaaniJamal', 'SiddhitaUdeg', 'Vishwan86646827', 'sujhp1', 'RRS_InnerVoice', 'rajadri4u', 'NavyaMukhi2']"
46,raj4_ssr,3142,2322,26390,221,"['975Muskaan', 'Priya25712459', 'Patriot22157072', 'Anonymo76620225', 'San7155872322', 'KarunaKesharwa2', 'Aditya24legend', 'capricornjan1', 'shikhapatiyal', 'JawaharLol', 'abhishe60450897', 'Geetha55795096', 'monu_m85', 'Sachin48626657', 'SSRisMyworld2', 'DVBharati', 'Saha97401862', 'atulsinha02']"
47,itsNitikaSingh,314,4654,14860,236,"['975Muskaan', 'Lambardar707', 'aviral_jha6', 'Tweetsoni1', 'BorkarSalil', 'Patriot22157072', 'Priya25712459', 'Indraji89166652', 'Anonymo76620225', 'kalicharanjan', 'SSRawat33971220', 'KarunaKesharwa2', 'Shireen22337881', 'Aaditya43078519', 'Travel_Explore_', 'WyoEV3ALqksUTuB', 'Bigbossdddkkk', 'Geetha55795096', 'v_sreevani', 'monu_m85']"
48,SsrHerefor,840,1196,22203,2,"['Amrita_W_S', 'Bakshi4ever']"
49,imrudrabha,276,3142,10678,77,"['fefeghff', 'Pushkara4SSR', 'ManishK91071785', 'aperspective5', 'shrinivas_pande', 'Patriot22157072', 'RomanReigns_123', 'sairam_murahari', 'SaffiyahKhan2', 'Tanu4Sush', 'monu_m85', 'Roytapash', 'Ankur_Justice', 'Vandana05715030', 'ArunRaj92373964', 'Rajshre73441992', 'KVD60149055', 'SaricaYadav', 'MEENU82433774', 'Sushantify']"
50,PurnimaSengup11,490,570,66088,72,"['Amrita_W_S', 'hema92163376', 'AdnanMa15467407', 'riiiiiiisee', 'ManishK91071785', 'Candid_Nature', 'aviral_jha6', 'its_ssrwarrior', 'PreciseNature', 'Parimal39796368', 'Satya91539128', 'Abhishe85710311', 'Patriot22157072', 'RomanReigns_123', 'TrueColoursOnly', 'SushABelieber', 'BimalKumarBeh16', 'Tan_Trums', 'abhbasskar', 'Sanra05']"
51,sumidas198,1926,2724,32292,114,"['975Muskaan', 'ManishK91071785', 'Adityaluvish', 'sandydshinde', 'Nkallur2', 'BorkarSalil', 'Patriot22157072', 'sdcssunlite7685', 'DrNMNahar', 'monu_m85', 'NipunNanda', 'Sarfraz23052278', 'TapasyaShiva', 'Aaditya84657101', 'Shivangj42', 'im___SSRian', 'RushabhRao13', 'SanjayP82830944', 'BlueMoo98340726']"
52,itsNitikaSingh,314,4654,14860,326,"['hema92163376', '975Muskaan', 'NithishKandepi', 'skyfalljames007', 'Adityaluvish', 'ManishK91071785', 'BhartiyaNaariii', 'LenoAndro', 'AjaySwamias420', 'Navami888', 'shashis70135078', 'Saavi4SSR', 'kumarinamita17', 'ImVipVipSingh', 'Dhanash48885320', 'sarikas87189690', 'peacock613']"
53,keesain99,487,899,113463,233,"['Princes75353806', '975Muskaan', 'Adityaluvish', 'Womaniyya', 'TheRealKapoor', 'Seri72456012', 'Priya25712459', 'Patriot22157072', 'BorkarSalil', 'poojaAg08021806', 'Anonymo76620225', 'VIKASK88090113', 'hariomsingh1071', 'SSRawat33971220', 'KarunaKesharwa2', 'anand_bandaru', 'human2209', 'shikhapatiyal', 'ImVrizes']"
54,RajeshKumar_TT,431,86,1608,0,[]
55,Sushantify,3608,8423,67683,667,"['975Muskaan', 'BorkarSalil', 'Priya25712459', 'Patriot22157072', 'ShiviAwasthi10', 'RomanReigns_123', 'rajeeh', 'DrNMNahar', 'NehaJai40606402', 'anuinc2010', 'KarunaKesharwa2', 'UdayRaj76333915', 'Hiral_6_12', 'Ruchitadhimar1', 'P_Sahoo27', 'Harvi87604424', 'chandu532', 'Aditya24legend', 'itssudha2', 'capricornjan1']"
56,Sushantify,3608,8423,67683,99,"['ArvindSingh_JHC', 'NithishKandepi', 'ManishK91071785', 'aviral_jha6', 'LenoAndro', 'shashis70135078', 'Thinkingaboutpe', 'Namita67793491', '7ImSushantAgain', 'Patriot22157072', 'RomanReigns_123', 'poojaAg08021806', 'Rohaanii22', 'MysticalIndia_', 'msshailjasharma', 'PRASHAN08682037', 'ChowkidarHinduu', 'Shubham50064360', 'VishwambharWad']"
57,itsNitikaSingh,314,4654,14860,603,"['975Muskaan', 'Adityaluvish', 'VISHALJ17021983', 'Priya25712459', 'Patriot22157072', 'DrNMNahar', 'Anonymo76620225', 'iJaydipSolanki', 'KarunaKesharwa2', 'LPatwar', 'anand766', 'WyoEV3ALqksUTuB', 'MohitPa91178604', 'Surabhi54913533', 'PoojaKu87419429', 'Geetha55795096', 'v_sreevani', 'bhatia_anand', 'monu_m85', 'mainmayank']"
58,I_Am_Roy18,222,3278,146028,30,"['975Muskaan', 'ManishK91071785', 'Patriot22157072', 'Anuja70285', 'RomanReigns_123', 'DrNMNahar', 'Rupal_V09', 'm_Chandrani_', 'capricornjan1', 'ChitraSundaram7', 'monu_m85', 'Manisha63470447', 'iJaydipSolanki', 'KarunaKesharwa2', 'Bhavika75786989', 'Vandana05715030', 'ArunRaj92373964', 'VishwambharWad', 'TheEnigmatic_1', 'MEENU82433774']"
59,Sushantify,3608,8423,67683,110,"['hema92163376', 'SonOfBharat2020', 'Bhavna080808', 'srikkanth_a', 'SubhamS50729434', 'truth_wl_win', 'Pink_istan', 'Nishi59696719', 'anshoo_c', 'cv148', 'TheoDia07928816', 'Devansh50835761', 'Deveshk23329357', 'DrSanjibani', 'prahlad70716135', 'Avinash30771869', 'ManishK12780980', 'Prashan61607181', '_justice_ssr_']"
60,SmitaBuch2,12,23,6243,0,[]
61,SSRMUFOREVER86,1002,660,39162,23,"['RajVard93146010', 'KhushiSinghCho4', 'PatrioticHindu3', 'truth_wl_win', 'anshoo_c', 'Devansh50835761', 'Deveshk23329357', 'ManishK12780980', 'Prashan61607181', 'SujataJamwal', 'kun_fayaa_kun', 'sumi53983155', 'Meenu95485594', 'poojaAg08021806', 'Vishwan86646827', 'RRS_InnerVoice', 'Sushxuniversee1', '14Reemi', 'SiddhitaUdeg', 'SanjitForAll']"
62,EnterManny,778,604,34696,0,[]
63,Sushantify,3608,8423,67683,431,"['975Muskaan', 'Kamalbnty', 'ronee797', 'Raks2627', 'Adityaluvish', 'Lambardar707', 'VineetK70435721', 'TheRealKapoor', 'LenoAndro', 'Thinkingaboutpe', 'Seri72456012', 'ShyamRa72439066', 'Priya25712459', 'Patriot22157072', 'BorkarSalil', 'RomanReigns_123', 'Saumya_Mishra2', 'poojaAg08021806']"
64,CoronaKuti,1585,7242,9167,30,"['Rajeshs09315524', 'DasJhimli', 'Supriya84252143', 'Nomad2210', 'Anshraj52038101', 'matrixpreety', 'Bond26742142', 'SsrJyotsna', 'Sahiba83761935', 'Anushka743', 'cv148', 'Rupal_V09', 'ruchi88462910', 'm_Chandrani_', 'MysticalIndia_', 'KarunaKesharwa2', 'IM_Ishika_', 'angel51618787', 'ItzAshmi', 'NanniSSush2526']"
65,Sushantify,3608,8423,67683,301,"['AmitAmttyy', 'ManishK91071785', 'Swastika_Di', 'Patriot22157072', 'BorkarSalil', 'RomanReigns_123', 'poojaAg08021806', 'prantiksarkar9', 'AmritaD15', 'DJFury48', 'KarunaKesharwa2', 'DevajiSanjot', 'JMangalampall', 'V5336Nand', 'JyotirmoySaman3', 'tripathijianil', 'jayashri_rane', 'MaztazD']"
66,_mmehta,30,0,1061,0,[]
67,RRS_InnerVoice,1679,1799,112584,35,"['Amrita_W_S', 'Parimal39796368', 'Healing_Angel33', 'SSRMUFOREVER86', 'AshuSin44884953', 'Satya91539128', 'himansu91221pal', 'Hemavatir4', 'ruchi88462910', 'HeliPandya8', 'VishwambharWad', 'Snigdhapriya7', 'Leema2706', 'im___SSRian', 'SandyDutta11', 'its_sush_fan', 'ShinyDam', 'MedhavixSush', 'SSS_Ashu', 'cv148']"
68,itsSSRvibes,191,272,14960,2,"['JaneZakya', 'stym_kmr']"
69,Leema2706,55,38,2188,22,"['ShyamaV1', 'Navami888', 'SmyCraze', 'BorkarSalil', 'Patriot22157072', 'Healing_Angel33', 'RomanReigns_123', 'seemuy_93', 'KarunaKesharwa2', 'Bhavika75786989', 'ParadoxSsrian', 'SeemaR001', 'PillayMegha', 'Smileyface2211', 'IM_Ishika_', 'whozdcreator', 'TheEnigmatic_1', 'PragtiSharma13', 'Ssrdishajustice', 'BackupSsr']"
70,SreenivasPai5,1248,549,13951,3,"['raman_lalita', 'BabyPink1803', 'Priyank46594614']"
71,Manoj10112016,62,30,5318,1,['ManishK91071785']
72,JusticeAndTrut9,228,226,34007,37,"['ManishK91071785', 'Patriot22157072', 'RomanReigns_123', 'monu_m85', 'iJaydipSolanki', 'KarunaKesharwa2', 'ARPITIMSR', 'NipunNanda', 'Geetha55795096', 'ShyamKr8789', 'Jignesh46660455', 'RAVIPAN59267102', 'dineshkum123', 'Remember8_13Jun', 'IMS26780583', 'Satveer72113655', 'Ansh27512749', 'PushpanandV']"
73,imMUZIKA,90,431,2690,16,"['SmitaBuch2', 'SMenon04', 'MysticalIndia_', 'Vishwan86646827', 'MiAheSuchi', 'VAISHAL44170546', 'CRMOHAPATRA38', 'sjhf777', 'ruchityagi2108', 'Komal80959937', 'MeenaDasNarayan', 'BGP08', 'snehprabhu', 'vanitaritesh', 'andykashy']"
74,SmitaBuch2,12,23,6243,1,['ManishK91071785']
75,suniketroy,1932,7020,145851,111,"['ManishK91071785', 'shivani17615311', 'monu_m85', 'dineshkum123', 'SanjayP82830944', 'Teja0330', 'khushirupa', 'Bhavna080808', 'BotSamairav3', 'S04747shinny', 'singhalbee', 'Namita67793491', 'kvi10981098', 'HarshaAshram', 'PragtiSharma13', 'ManishVish23', 'army4SSR']"
76,AjayAb28489674,41,162,2445,39,"['ManishK91071785', 'sairam_murahari', 'AMITBAURI_420', '15Prudhvi', 'amritpalmehra13', 'top_nuke', 'MayurSanatani', 'VikramC14441259', 'creative_lly', 'Travel_Explore_', 'SadhanalaPhani', 'LokeshT27643510', 'badsha341', 'Guru___kiccha', 'dineshkum123', 'Ansh27512749', 'MahakSrivasta18']"
77,Anoop59643888,3063,2447,138963,119,"['ManishK91071785', 'Aaditya84657101', 'Shivangj42', 'SanjayP82830944', 'AnitaSi41058740', 'im___SSRian', 'rachel_tomnrach', 'Rahul22578409', 'RushabhRao13', 'MEENU82433774', 'Namita67793491', 'VibhaSi73920219', 'meghna2118', 'Nomad2210', 'Ravinde72486909', 'RaySujata2020', 'Bhavna080808', 'manav210186', 'imdeb_s']"
78,DemonGod21,635,469,7417,42,"['ManishK91071785', 'aperspective5', 'Patriot22157072', 'RomanReigns_123', 'sush_ki_vishki', 'Manisha63470447', 'Bhavika75786989', 'Vandana05715030', 'HeliPandya8', 'Surbhi58711329', 'VishwambharWad', 'SaricaYadav', 'MEENU82433774', 'Sushantify', 'Shraddha_4SSR', 'ARPITIMSR', 'SSS_Ashu', 'sbmegha1', 'AshishSantosh1', 'GauriSh00526155']"
79,itsNitikaSingh,314,4654,14860,126,"['ManishK91071785', 'SSSRRRR121', 'Parul_TM', 'Patriot22157072', 'BorkarSalil', 'capricornjan1', 'jayashri_rane', 'Mandeep01773171', 'shikhapatiyal', 'imKaranOBEROI', 'Shimpoosuper', 'bhatia_anand', 'nona95903460', 'UKR89415360', 'Kirti03464834', 'A12323872072', 'SSRisMyworld2', 'Mg96725166', 'Saha97401862']"
80,raj4_ssr,3142,2322,26390,166,"['ManishK91071785', 'BorkarSalil', 'Patriot22157072', 'AYUSHSH46513794', 'KarunaKesharwa2', 'monu_m85', 'SanjayP82830944', 'Adisanatani1', 'midhunroy26281', 'gitaprian', 'Bhavna080808', 'Omprakash2321', 'Bullet_Club_A', 'RCkmkb', 'singhalbee', 'Atul__Kaulgud', 'terabaaapkabap', 'BikkiSatish']"
81,SmitaBuch2,12,23,6243,0,[]
82,CoronaKuti,1585,7242,9167,141,"['ManishK91071785', 'Amar66771776', 'BorkarSalil', 'Patriot22157072', 'DrNMNahar', 'VIKASK88090113', 'iJaydipSolanki', 'KarunaKesharwa2', 'SanjayP82830944', 'GM18130994', 'Jain55Shikha', 'truth_wl_win', 'anshoo_c', 'TheoDia07928816', 'Ketan41671158', 'akshaysurwase20', 'MegaFon86018955', 'RituPar61044376', 'Deveshk23329357']"
83,itsNitikaSingh,314,4654,14860,97,"['ManishK91071785', 'aviral_jha6', 'shashis70135078', 'prantiksarkar9', 'chandar05508277', 'Patriot22157072', 'BorkarSalil', 'RomanReigns_123', 'TRufescent', 'poojaAg08021806', 'DrNMNahar', 'MysticalIndia_', 'KarunaKesharwa2', 'Amour84900103', 'San7155872322', 'VibhaSi73920219']"
84,Sandeep80847331,170,65,2289,200,"['ManishK91071785', 'aviral_jha6', 'swtsaroha', 'MrAnay99', 'Patriot22157072', 'BorkarSalil', 'RomanReigns_123', 'DrNMNahar', 'prantiksarkar9', 'VIKASK88090113', 'kalicharanjan', 'hariomsingh1071', 'SSRawat33971220', 'KarunaKesharwa2', 'San7155872322', 'Aditya24legend', 'ImVrizes', 'vikashk91446461']"
85,Manju39674242,13,0,132,215,"['ManishK91071785', '010167dn', 'UdtaTeerGndMeLe', 'snlxds', 'MrAnay99', 'Patriot22157072', 'BorkarSalil', 'Royy76101956', 'RomanReigns_123', 'TheDivyaShukla', 'poojaAg08021806', 'OnlyTruth23', 'AYUSHVISHWANAT1', 'AbdulAzizAbdWa1', 'sairam_murahari', 'KarunaKesharwa2', 'Blackdo81966857', 'tripathijianil', 'capricornjan1']"
86,itsshilpasamai,396,1879,23831,16,"['ch_nuthan', 'RajeshK49676278', 'anjutrainer44', 'nuthan_ch', 'swtsaroha', 'RAVIPAN59267102', 'Patriot22157072', 'Parimal39796368', 'Anshraj52038101', 'Berry34240133', 'IamChaitali321', 'AgrawallaVicky', 'photonina2slit', 'TheEnigmatic_1', 'sp84070']"
87,ShaileeMaliwal,2581,2458,10431,13,"['GAJJUBH06253216', 'SanaatanDharm1', 'The_Pinakee', 'H2oYuvi', 'Nisharg_J3C', 'pinkipapu', 'contra9598', 'omkalbhirav', 'SriramKannan77', 'manish4665', 'SashaKumar14', 'HARPALSINH4343', 'Indigen_Apsara']"
88,Judhajit4Photon,339,276,29316,3,"['ships9999', 'nishac12300', 'Venki_24']"
89,itsShweta_p,806,809,54606,1,['jackkate4ever']
90,raj4_ssr,3142,2322,26390,3,"['simmy65406472', 'VitikaVerma1', 'Saavi4SSR']"
91,AmitKum01213216,1,3,39,0,[]
92,jackkate4ever,1073,997,158716,0,[]
93,Atlanta4S,432,309,2638,5,"['SonOfBharat2020', 'Justice78602373', 'GauriSh00526155', 'robot_sachin', 'truth_wl_win']"
94,RaniYogisha,105,144,10037,7,"['prabhupp01', 'its_ssrwarrior', 'its_sush_fan', 'RIDDHI56987171', 'SelfmusingSSR7', 'EnterManny', 'Akanksha4SSR']"
95,anonHaak,2475,727,42928,3,"['VishwambharWad', 'Intesar05661425', 'BurathokiDeepa']"
96,Iron4Dome,523,181,325,49,"['Cricket_Sexpert', 'BhaveshManani4', 'AlokKatyayan619', 'Princes75353806', 'stym_kmr', 'anikeshPrasad', 'RohitTh52901029', 'Mrityun885285', 'VIKASK88090113', 'hariomsingh1071', 'sandeepakriti', 'AKr6393', 'monu_m85', 'SSRawat33971220', 'iJaydipSolanki', 'shruti5683', 'KarunaKesharwa2', 'Arghya95014037', 'Amour84900103']"
97,MysticalIndia_,5001,2385,30757,65,"['aviral_jha6', 'Siya73158173', 'Patriot22157072', 'BorkarSalil', 'RomanReigns_123', 'poojaAg08021806', 'kalicharanjan', 'KarunaKesharwa2', 'Karthik87895464', 'Aditya24legend', 'blazewada1', 'zarabiNH', 'monu_m85', 'Neelima17734373', 'Ansh27512749', 'Garima77257554', 'djha736']"
98,Sushantify,3608,8423,67683,422,"['aviral_jha6', 'Ban_Evil_Book', 'MrAnay99', 'Indraji89166652', 'Patriot22157072', 'BorkarSalil', 'sdcssunlite7685', 'twi_vinni', 'poojaAg08021806', 'DrNMNahar', 'VIKASK88090113', 'kalicharanjan', 'KarunaKesharwa2', 'devansh4665', 'AMITBAURI_420', 'Jamadag05646686', 'Aditya24legend', 'tripathijianil']"
99,SanataniPikachu,63,202,467,0,[]
100,itsshilpasamai,396,1879,23831,183,"['swtsaroha', 'kumarinamita17', 'Patriot22157072', 'DrNMNahar', 'hariomsingh1071', 'KarunaKesharwa2', 'iVRP22', 'monu_m85', 'SanjayP82830944', 'sss01456', 'GM18130994', 'RamakrishnaJa19', 'karkalle_vishwa', 'Vishwajeetrebel', 'truth_wl_win', 'amitsingh14395', 'anshoo_c']"
101,Starmining1,68,4,502,0,[]
102,Shimpoosuper,20,5,2896,1,['VishwambharWad']
103,DareDevilAnk,1892,3293,43982,31,"['AdnanMa47574375', 'prabhupp01', 'SelfmusingSSR7', 'DhaniaSatpathy', 'pragnya_patnaik', 'Tista1819001', 'dana_sarbovan', 'nishac12300', 'itssSSR___', 'Manisha63470447', 'Name_is_Pavan_', 'RRS_InnerVoice', 'Piyali_Bh1', 'RaviPan79730591', 'SameerDnyandevW', 'GauriSh00526155', 'Anshraj52038101', 'indodrive', 'MedhavixSush', 'Kiran_Gujju1']"
104,Sanatani_Durga,890,769,10208,31,"['EnterManny', 'Patriot22157072', 'kalicharanjan', 'DrNMNahar', 'Mahakaal08', 'MEENU82433774', 'Vandana05715030', 'HindustanVikas', 'always73476171', 'AnandPrachi_', 'TheEnigmatic_1', 'Sushantify', 'VishwambharWad', 'ChandelDhiresh', 'seemuy_93', 'Mahadev_Gulshan', 'CuteSuzy97', 'RD54799715', 'kvi10981098']"
105,Omdevraj,382,276,19816,0,[]
106,RRS_InnerVoice,1679,1799,112584,21,"['Supriya84252143', 'debajot8909000', 'Vandana05715030', 'Hemavatir4', 'SaricaYadav', 'MEENU82433774', 'Sushantify', 'HeliPandya8', 'VishwambharWad', 'ARPITIMSR', 'MedhavixSush', 'TomBhaiSSRian', 'nishac12300', 'TeamAbhay4SSR', 'Kuldeep_Patel12', 'Justice78602373', 'Anshraj52038101', 'cv148', 'Pramilajoshi20']"
107,Healing_Angel33,1276,1365,42217,2,"['photonina2slit', 'itsShweta_p']"
108,SanataniPikachu,63,202,467,0,[]
109,Bakshi4ever,1234,1740,296747,51,"['Candid_Nature', 'Sanra05', 'PhoenixPRIYA25', 'Anku_hihu', 'Patriot22157072', 'RomanReigns_123', 'KiHoya2', 'SonaraoSR', 'sairam_murahari', 'SulataMukherje1', 'capricornjan1', 'SaffiyahKhan2', 'Parimal39796368', 'imKaranOBEROI', 'Disha_SSR_', 'Pammi37293516', 'MinarvaPanda4', 'SeriInfiniteSSR', 'SushantLeague']"
110,SowmyaAnanthan,651,530,23374,2,"['swatidash', 'sushdishaTer']"
111,bainsindian,2455,2143,42382,1,['RenuGTwi']
112,MeenaDasNarayan,4188,61300,270508,42,"['priya_priyal', 'Mannie80384071', 'TejVen', 'chetan_bainsla', 'Lalitha80108198', 'IWarrior007', 'mithai03', 'dineshkum123', 'Saha97401862', 'Shivay123123', 'SRajput84903464', 'rimpy_chetia', 'PujaDoshi8', 'PragtiSharma13', 'Raks2627', 'always73476171', 'KafirBoy01', 'PrinceG_PGee', 'VAISHAL44170546']"
113,smitaparikh2,1246,80896,15983,148,"['RajeshKumar_TT', 'swatidash', 'Patriot22157072', 'RomanReigns_123', 'Warrior4SSR7', 'iJaydipSolanki', 'Vanita09492757', 'PragtiSharma13', 'PRASHAN08682037', 'V5336Nand', 'PoojaAg80828588', 'JoanRod90339712', 'VishwambharWad', 'SelfMusing_Sush', 'ArunRaj92373964', 'rajbalayadav13', 'barkhajain1', 'jayashri_rane', 'helloJishnu', 'Sindhoori88']"
114,itsNitikaSingh,314,4654,14860,37,"['shashis70135078', 'kumarinamita17', 'Kushi4SSR', 'Dishadivine', 'TejVen', 'always73476171', 'beingrajpoot070', 'nona95903460', 'Nikita_ox', 'Shireen22337881', 'Rohaanii22', 'amitgilotra', 'Priyank74685077', 'Pratima81717423', 'Pammi37293516', 'ShyamaV1', 'Meenaks40463699', 'AdityaBijan', 'ShriShashi22']"
115,ShakibHasanbd,26,3,55,0,[]
116,Bakshi4ever,1234,1740,296747,53,"['SatyaWarrior27', 'SSR_DISHA_JIAH1', 'Anku_hihu', 'sumi53983155', 'Shruti179099660', 'SonaraoSR', 'SsriansUnited', 'awaazzz', 'Manisha63470447', 'kiran_shunya', 'EurydiceSsr', '910Alkesh', 'mickeyssrian', 'Disha_SSR_', 'SushABelieber', 'SulataMukherje1', 'HashiTammy', 'babubhatura', 'HashiSushant', 'its_Rishika_']"
117,shet47,58,22,2267,0,[]
118,itsSSR_2186,228,241,7103,2,"['Navami888', 'Vishwan86646827']"
119,allmaaya,1931,1935,43298,1,['SowmyaAnanthan']
120,prabhupp01,4976,1823,163326,2,"['VishwambharWad', 'Dolly18879655']"
121,frontpagedotpk,1,33,38,1,['JunaidA96027356']
122,Kan__Fatima,469,10320,67894,18,"['Muhamma80856110', 'Kan__Fatima', 'haq_optimist', 'AzamMal92430275', 'saudbukhari85', 'CaptRashid', 'serena00007', 'SirHassamRamay', 'A_w_KHAN7', 'YasirJ888', 'Bilalogy', 'Ameen783', 'maverickgoose25', 'Sunny15557355', 'ideowarrior', 'Nasir98991336', 'AngryRedd', 'AfAysh']"
123,Abhishe50965999,702,1107,148214,3,"['keesain99', 'itssSSR___', 'Anshu_AMU']"
124,sweety_ghosh14,389,169,9982,2,"['UrmilaA15', 'itssSSR___']"
125,its_AkRaj,897,3629,24068,417,"['kumarinamita17', 'BorkarSalil', 'poojaAg08021806', 'Daisy_Dwar', 'VIKASK88090113', 'sairam_murahari', 'iJaydipSolanki', 'KarunaKesharwa2', 'UDITMANI3', 'SAURABH98201062', 'shikhapatiyal', 'imKaranOBEROI', 'ragnar_lath', 'DEEPAK281293', 'YashDhanuka14', 'rofl_GAANDi', 'SonuYad75167322', 'ShyamKr8789', 'monu_m85']"
126,aliensparadox,181,436,9409,9,"['Nomad2210', 'Patriot22157072', 'RomanReigns_123', 'Vandana05715030', 'SaricaYadav', 'mahto_nihal', 'TheEnigmatic_1', 'VishwambharWad', 'Sushantify']"
127,BaadshahDarvesh,359,80,3228,0,[]
128,MAYURESHCHOUDH4,18,1,26,0,[]
129,Sanjeevni07,322,118,5155,3,"['indian_data', 'VishwambharWad', 'NipunNanda']"
130,iamfre3d0m,292,420,24940,3,"['indian_data', 'DebdulalSunita', 'SRajput84903464']"
131,SsrHerefor,839,1196,22203,6,"['indian_data', 'Dishadivine', 'VishwambharWad', 'Vandana05715030', 'Sushant15880907', 'Sushantify']"
132,SsrHerefor,840,1196,22203,0,[]
133,swarnanayak,104,27,3550,6,"['Nomad2210', 'Vandana05715030', 'always73476171', 'TheEnigmatic_1', 'VishwambharWad', 'Sushantify']"
134,MamataP64733713,31,506,157481,13,"['Nomad2210', 'SaricaYadav', 'VishwambharWad', 'ImVrizes', 'ShyamaV1', 'NipunNanda', 'mamtash56999213', 'its_Rajputblood', 'Rajshre73441992', 'reallpriyaa', 'MEENU82433774', 'Sushantify', 'MamataP64733713']"
135,SSRMUFOREVER86,1002,660,39162,22,"['Nomad2210', 'Patriot22157072', 'RomanReigns_123', 'VishwambharWad', 'ShyamaV1', 'NipunNanda', 'mamtash56999213', 'Nikita_ox', 'Justice78602373', 'Geetha55795096', 'SSRMUFOREVER86', 'reallpriyaa', 'MEENU82433774', 'Sushantify', 'MamataP64733713', 'immortalsush_', 'bhavika58621907', 'MamataNath', 'RakheeDubey4', 'Rohaanii22']"
136,Nomad2210,192,292,55529,0,[]
137,JadeMahp,23,1,580,0,[]
138,Sumanta58045866,142,3,304,0,[]
139,veerabhadrarise,186,39,1274,0,[]
140,Soumyajit2029,5000,2691,58215,12,"['Jen4SSR', '__Sushuri__', 'Bansari1921', 'cv148', 'Manisha63470447', 'PreetiK2021', 'psush4747', 'Justice132465', 'MistiSSRF', 'JnnurmSaket', 'Hiroshi64788628', 'Marilyn33762108']"
141,Lawangeenzwanan,675,847,48978,43,"['ajay_kusekar', 'Patriot22157072', 'RomanReigns_123', 'sairam_murahari', 'iJaydipSolanki', 'KarunaKesharwa2', 'sjhf777', 'Vandana05715030', 'ravipatel72224', 'TheEnigmatic_1', 'MEENU82433774', 'Sushantify', 'NipunNanda', 'Geetha55795096', 'monu_m85', 'dineshkum123', 'nona95903460', 'needofanhour201', 'believerig83', 'justice_sushant']"
142,MB196_,913,977,19726,95,"['Amar66771776', 'Patriot22157072', 'BorkarSalil', 'VIKASK88090113', 'kalicharanjan', 'hariomsingh1071', 'iJaydipSolanki', 'KarunaKesharwa2', 'monu_m85', 'SanjayP82830944', 'Ravi_Bugade', 'Bhavna080808', 'Omprakash2321', 'RCkmkb', 'Atul__Kaulgud', 'HarshaAshram', 'HrishikeshSB2']"
143,MadhumitaroyC,1505,3984,268371,193,"['SanjuIsmart', 'Amar66771776', 'Patriot22157072', 'RomanReigns_123', 'DrNMNahar', 'VIKASK88090113', 'hariomsingh1071', 'kalicharanjan', 'SSRawat33971220', 'KarunaKesharwa2', 'Reethu95599634', 'ChowkidarHinduu', 'Aditya24legend', 'tripathijianil', 'imKaranOBEROI', 'vikashk91446461', 'anand766', '0033kajal']"
144,BaadshahDarvesh,359,80,3228,1,['VishwambharWad']
145,LunaticSajid,410,740,12248,0,[]
146,Starmining1,68,4,502,1,['VishwambharWad']
147,SsrHerefor,840,1196,22203,39,"['shivajiname', 'SanjayP82830944', 'BJPVikasMishra', 'skumar74505819', 'MysticalIndia_', 'Bhavna080808', 'Ajitpatel93', 'Prisha1211', 'JeevanSukhi', 'Its_Nistha', 'Jain55Shikha', 'Abhu_Code_001', 'GitaS2020', 'SiddhitaUdeg', 'truth_wl_win', 'anshoo_c', 'Nishi59696719', 'TheoDia07928816']"
148,manoj_p_thakur,162,25,694,0,[]
149,Sushantify,3608,8423,67683,68,"['HailHinduism', 'Patriot22157072', 'BorkarSalil', 'RomanReigns_123', 'iJaydipSolanki', 'KarunaKesharwa2', 'San7155872322', 'conscientious03', 'shikhapatiyal', 'Farfalla131', 'PriyankaJ2021', 'love0000000004', 'surinder_bassi', 'NidhiAr56074906', 'SmyCraze', 'AnjaliBodhanka1', 'GauriSh00526155', 'imdeb_s', 'monu_m85']"
150,RutuOak,124,174,18961,0,[]
151,MundaTatawala,3739,3611,19372,0,[]
152,TheEnigmatic_1,683,682,227892,5,"['MamataP64733713', '75Freespirited', 're123kha', '08Akki21', 'SSRMUFOREVER86']"
153,ChandraNandi3,778,679,37792,4,"['MamataP64733713', 'HARSHAL180000', '08Akki21', 'SSRMUFOREVER86']"
154,KetanJoshi1,144,81,2914,4,"['Love4nature2', 'ranik54', 'Priya25712459', 'SandyK62863323']"
155,SSRMUFOREVER86,1002,660,39162,7,"['MamataP64733713', '75Freespirited', 'NipunNanda', 'nona95903460', 'immortalsush_', '08Akki21', 'SSRMUFOREVER86']"
156,Boss26232513,2217,2235,392,48,"['SSSRRRR121', 'biswas_shyamli', 'DhaniDusmanta', 'KalpanaKohli29', 'Kranti_here', 'Adnankh19605013', 'Monica83729040', 'Alakhnanda5', 'miss_traveler18', 'its_ssr_shahil', 'sumi53983155', 'RashmirekhaRat9', 'SagarDu28828693', 'Richa12099894', 'Karthik91677338', 'CarelessPal', 'sorry29789226', 'DhaniaSatpathy', 'SSR_DISHA_JIAH3', 'DhananjayaSat10']"
