,username,following,followers,totaltweets,retweetcount,retweeters
143,tiredoflifee22,2505,414,4998,128,"['cinnamonghafa', 'dogboyjoe', 'JFSebastian146', 'loIoven', 'transarashi', 'Fischycakes', 'ripleywaves', 'ylbstmew', 'oppaitai', 'JFSebastian146', 'octorange_', 'KUMlHOCOOKIE', 'sunnycoups', 'pansexualdummy', 'GinnyPigCute', 'JFSebastian146', 'kalashniggov']"
144,LaraOshon,491,186,1179,2,"['JFSebastian146', 'idek3339']"
145,acnavb,2809,2789,37118,2,"['JFSebastian146', 'idek3339']"
146,jAmilhOneSty,1570,1128,8985,0,[]
147,mimi_bizn,105,26,990,0,[]
148,suzzetteCam,638,372,7460,2,"['JFSebastian146', 'idek3339']"
149,Sam52160989,26,119,51010,0,[]
150,crunchylink,128,132,1493,1,['idek3339']
151,OldMainBell,1594,1173,98970,1,['idek3339']
152,DizZzyMissLizzy,171,179,5966,0,[]
153,Mos_Muffins,78,25,2911,0,[]
154,sogand_karbalai,267,468,4405,0,[]
155,Pennys_Talking,89,81,346,0,[]
156,stephen_history,1258,636,1546,0,[]
157,OleSkoolRaiders,5002,3251,61023,0,[]
158,EcoSocialist84,444,210,8324,0,[]
159,SEIU,10645,111818,59259,4,"['aleshavanburen', 'Tracysway9876', 'ForOurFutureOH', 'IamJPeacock']"
160,RobertD97701804,649,121,1560,1,['AtikiL_']
161,think_dyslexia,1855,2093,1157,21,"['jenniferott', 'maryilyasova_', 'teachmykidtorea', 'sandiestone9', 'ckmyers4', 'MrsMmuses', 'SoulfulTeachin', 'karolina6497', 'h83540834', 'onlyonemaryana', 'DayCatherineM', 'Tiffscribes', 'areesakanji', 'LuvonRwriter', 'JFSebastian146', 'MsLesliesBooks', 'drlucymichael', 'whoshaq']"
162,SOfficiallyme,8687,9579,7798,51595,"['yslgisele', '__wonzo__', 'mohadeeq6', 'CaponeSoulja', 'Redoutais_Roi', 'JFSebastian146', 'AKidNamedJustin', 'SunnKissdKitten', 'ARnoAB_', 'leratoMoseleny1', 'taurusmisslwar', 'riggerus', 'Txtwistatornado', 'steveemelie', 'itsminahoe', 'lCESPIKES', 'ayo_luhdon', 'kennydelacru', 'okianlol']"
163,ProfPatch83,4994,4026,7047,1,['TrickleDownSoc']
164,Matt_VanDyke,295581,421938,4883,200,"['jenniferott', 'swethavalli', 'StageshotSavvy', 'SpareTheBaton', 'HBones7', 'JFSebastian146', 'DrBrownieJr', 'cjprof4', 'J6Nasty', 'RemixCity', 'JFSebastian146', 'Shortygrandma54', 'cecib8', 'StevijoPayne', 'CrickettB5', 'AbsolutBex', 'lott_hayley', 'JoshMankiewicz', 'LibGranny', 'tr69511653']"
165,Emnet04677231,196,22,629,0,[]
166,Emnet04677231,196,22,629,0,[]
167,meiklwagner,4966,879,34004,11,"['endsarsbot_', 'meiklwagner', 'endsarsbot_', 'meiklwagner', 'endsarsbot_', 'meiklwagner', 'endsarsbot_', 'meiklwagner', 'endsarsbot_', 'meiklwagner', 'endsarsbot_']"
168,theYokoHiguchi,1731,265,1754,2,"['JFSebastian146', 'resistance0101']"
169,Emnet04677231,196,22,629,0,[]
170,Mariahcharleson,1710,1374,3678,4,"['JFSebastian146', 'SoySudamericana', 'empirecrumblin', 'TerrencePaul5']"
171,WhatsGo10302224,0,0,166,0,[]
172,FKTrumpsMadness,296,240,5125,0,[]
173,LorneSchool,220,693,2400,1,['Dru_PSL']
174,Crownof47888285,16,1,354,1,['JFSebastian146']
175,elemental_facts,87,63,15044,0,[]
176,say_the_names,329,190,19960,0,[]
177,NavJB,714,2339,2782,161,"['sirajunmoni', 'TamerSaid2306', 'Royal95185910', 'Soufian49197068', 'Hashim09664684', 'abnaljn03078282', 'maybewei0976', 'NmyJbr', 'knicsky24', 'xpyxyox', 'hamdane_abbas', 'ThietbilocphatK', 'AngleRaxino', 'alifajannat41', 'MOHAMED08209652', 'byose_kimwe', 'Barusaja21', 'gfk9WTYueHlMES6', 'AkasaMoh']"
178,NavJB,714,2339,2782,108,"['SaintPe94684892', 'razzman1980', 'winterm26506733', 'RX_Arohi', 'Jui85041280', 'knicsky24', 'ARYANKHANANIS3', 'abnaljn03078282', 'ParthoBasu9', 'RadjibouI', 'SagarBi9071', 'xpyxyox', 'KeyaTahamina', 'Snakeladyboys', 'RomdhaniDhia', 'byose_kimwe', 'LThinmnhPH16411', 'gfk9WTYueHlMES6', 'AkasaMoh']"
179,RealBenMokoena,155,145,372,4,"['TlhakaT', 'MatuduMatji', 'JFSebastian146', 'musanhoo']"
180,kearniwarren,2122,1244,10424,4,"['BagdesCanning', 'HopeBegley', 'TheGreenGarret', 'JFSebastian146']"
181,TugeneDavis,976,554,1928,0,[]
182,BlackNatter,302,67,365,0,[]
183,jollygoodginger,81,27011,1224,735,"['sweenmj19', 'chunkanutz', 'DianeNickell1', '99ermikeb', 'TPBlue4', 'chezit', 'Juneb34', 'jhnc5280', 'JAdoreSephora', 'Critical_CORE', 'JFSebastian146', 'MrRightNow215', 'gir908922', 'Tommmmmmmmnmm', 'BamaMan4Change', 'Jtbs1Jill', 'HoneyKanSola', 'Bsconley']"
184,tbasharks,0,5052,17612,0,[]
185,tracyastout,1125,1054,2454,0,[]
186,Nathani85179018,2221,1659,5325,1,['mommabae1']
187,nurishtable,1551,588,6819,0,[]
188,MendacityAbout,970,222,96832,0,[]
189,BASW_UK,3966,39468,46132,6,"['HelenSh88789810', 'BASW_UK', 'sj7hh', 'MohamedNoshin', 'GoossenLori']"
190,EthiopianReal,96,65,1156,0,[]
