,or_id
415,1456154567498878977
416,1456153285564448769
417,1456152986883817478
418,1456015449016127489
419,1456012630011924485
420,1455754400975278086
421,1455988029403848719
422,1456152211637997570
423,1455558117190615053
424,1456151980443795457
425,1455997241890525185
426,1456151664935653387
427,1456151569313927175
428,1456151569313927175
429,1456066015444578311
430,1455838929157070851
431,1456140683249586182
432,1456106452997664769
433,1456146063367163906
434,1456140683249586182
435,1456146388035653632
436,1456146063367163906
437,1456146063367163906
438,1455191681012207616
439,1232689270961340416
440,1455191681012207616
441,1456143890550042625
442,1455191681012207616
443,1456140683249586182
444,1456142180163067905
445,1456140683249586182
446,1456069605638746116
447,1456140683249586182
448,1456141295823593475
449,1456140683249586182
450,1456140683249586182
451,1456106452997664769
452,1456140683249586182
453,1456140683249586182
454,1455851948146581513
455,1455806988596699139
456,1455814018770165761
457,1455558117190615053
458,1456090578148544513
459,1455558117190615053
460,1455558117190615053
461,1455605670040965120
462,1455997241890525185
463,1456106452997664769
464,1456106452997664769
465,1455997241890525185
466,1456111302485712897
467,1455747196423311360
468,1455747194414243840
469,1455558117190615053
470,1456052383235072004
471,1456106452997664769
472,1455838929157070851
473,1455912244672442375
474,1455747196423311360
475,1455747194414243840
476,1455997241890525185
477,1455920729510199296
478,1455771743923044359
479,1456106452997664769
480,1455997241890525185
481,1456134054269624326
482,1456133665621045251
483,1456133993942945792
484,1456133665621045251
485,1455558117190615053
486,1456133189248983041
487,1454729620515811329
488,1456133189248983041
489,1455566578515337216
490,1454729620515811329
491,1455997241890525185
492,1455969471894458375
493,1456130873661673477
494,1456130873661673477
495,1455997241890525185
496,1455851948146581513
497,1455922018201780227
498,1456028931778387976
499,1455471865309323264
500,1456128992319348737
501,1456106452997664769
502,1455747196423311360
503,1455747194414243840
504,1455890795354071043
505,1455922018201780227
506,1456127764046618628
507,1456028931778387976
508,1455191681012207616
509,1455890795354071043
510,1455890403106988045
511,1456110467513004032
512,1455558117190615053
513,1456058962474946562
514,1455814018770165761
515,1455937181260861443
516,1455191681012207616
