,username,following,followers,totaltweets,retweetcount,retweeters
443,The_BigQ,1577,917,5224,2,"['The_BigQ', 'WeenieLinguini']"
444,limitedview,615,1376,30182,1,['WeenieLinguini']
445,YoussefDisla,573,461,15590,7,"['KASH_Presents', 'nationwideusa', 'radiationsurvey', 'floridajanitor', 'EndemolNews', 'politoken', 'thepluglist']"
446,Spacehehehe,1422,13785,1811,15,"['voltmanone', 'FGlowies', 'Faisal11930', '111hero1112', 'thfabledfascist', 'evercoss', 'TrevorW44847078', '22ClaytonCouto', 'alyssaesther77', 'priBUMI_DATAR', 'Jon_Murray', 'A__K__R__M', 'WeenieLinguini', 'ThankfulInFL']"
447,AstroYogi101,1,191,47890,0,[]
448,The_BigQ,1577,917,5224,2,"['The_BigQ', 'WeenieLinguini']"
449,limitedview,615,1376,30182,1,['WeenieLinguini']
450,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
451,YoussefDisla,573,461,15590,7,"['KASH_Presents', 'nationwideusa', 'radiationsurvey', 'floridajanitor', 'EndemolNews', 'politoken', 'thepluglist']"
452,YoussefDisla,573,461,15590,4,"['nationwideusa', 'radiationsurvey', 'floridajanitor', 'politoken']"
453,YoussefDisla,573,461,15590,7,"['KASH_Presents', 'nationwideusa', 'radiationsurvey', 'floridajanitor', 'EndemolNews', 'politoken', 'thepluglist']"
454,YoussefDisla,573,461,15590,4,"['nationwideusa', 'radiationsurvey', 'floridajanitor', 'politoken']"
455,YoussefDisla,573,461,15590,7,"['KASH_Presents', 'nationwideusa', 'radiationsurvey', 'floridajanitor', 'EndemolNews', 'politoken', 'thepluglist']"
456,YoussefDisla,573,461,15590,4,"['nationwideusa', 'radiationsurvey', 'floridajanitor', 'politoken']"
457,YoussefDisla,573,461,15590,7,"['KASH_Presents', 'nationwideusa', 'radiationsurvey', 'floridajanitor', 'EndemolNews', 'politoken', 'thepluglist']"
458,YoussefDisla,573,461,15590,4,"['nationwideusa', 'radiationsurvey', 'floridajanitor', 'politoken']"
459,YoussefDisla,573,461,15590,7,"['KASH_Presents', 'nationwideusa', 'radiationsurvey', 'floridajanitor', 'EndemolNews', 'politoken', 'thepluglist']"
460,YoussefDisla,573,461,15590,7,"['KASH_Presents', 'nationwideusa', 'radiationsurvey', 'floridajanitor', 'EndemolNews', 'politoken', 'thepluglist']"
461,YoussefDisla,573,461,15590,7,"['KASH_Presents', 'nationwideusa', 'radiationsurvey', 'floridajanitor', 'EndemolNews', 'politoken', 'thepluglist']"
462,YoussefDisla,573,461,15590,4,"['nationwideusa', 'radiationsurvey', 'floridajanitor', 'politoken']"
463,BeneficentActs,9,1,78,2,"['BeneficentActs', 'WeenieLinguini']"
464,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
465,MrKolbe,535,645,63504,0,[]
466,LFnord,24,64,32058,1,['WeenieLinguini']
467,vegan_Pizza_,16,3,134,0,[]
468,LFnord,24,64,32058,1,['WeenieLinguini']
469,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
470,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
471,SougPaul,179,942,6000,0,[]
472,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
473,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
474,James_Hawke1,325,120,1564,1,['WeenieLinguini']
475,METALJIMMY123,16,2,684,1,['WeenieLinguini']
476,SougPaul,179,942,6000,1,['WeenieLinguini']
477,James_Hawke1,325,120,1564,1,['WeenieLinguini']
478,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
479,Spacehehehe,1422,13786,1811,10,"['StevenW44946909', 'alialhashmi44', 'gmmanikandaraja', 'Lorobawa', 'summerbreeze712', 'gorillaszn', 'thedarkblood149', 'teknobirdblog', 'TheBeatMasta']"
480,Spacehehehe,1422,13786,1811,19,"['StevenW44946909', 'taka19737557', 'alialhashmi44', 'gmmanikandaraja', 'judeester', 'tommysolarz', 'summerbreeze712', 'Fieldy8181', 'thedarkblood149', 'BringXMe2XHell', 'EFT_Seattle', 'teknobirdblog', 'xyfii_', 'gregoryagogo', 'countingsheep4u', 'deVOLS98', 'WeenieLinguini']"
481,Spacehehehe,1422,13786,1811,19,"['StevenW44946909', 'taka19737557', 'MsMissyBridge76', 'judeester', 'wmissyb', 'summerbreeze712', 'KNeo07', 'mohsach', 'miles801', 'Tayyaba39484623', 'gmmanikandaraja', 'atumatomadam', 'CMazonka', 'Strangedays_7', 'WeenieLinguini', 'cm_baldwin', 'N3XtLevel0', 'Cestsa97', 'FEcourious']"
482,Spacehehehe,1422,13786,1811,18,"['StevenW44946909', '_iam_dixOn', 'MsMissyBridge76', 'TueseCAhkiong', 'KyleSpeakFrench', 'summerbreeze712', 'theassholee', 'RosUNwell', 'Antonio23441289', 'lionyalcin', 'Celestial_words', '142533A', 'sanctuary7_', 'Tayyaba39484623', 'WeenieLinguini', 'Stonejack87', 'Honor40577799']"
483,Spacehehehe,1422,13786,1811,25,"['StevenW44946909', 'judeester', 'wmissyb', 'RealtorLolita', 'KyleSpeakFrench', 'Shakeel83520468', 'Tayyaba39484623', 'HoesMad4Real', 'tommysolarz', 'KidusYoseph13', 'iambharathking', 'PoundStuart', 'George56467116', 'sweinstegermula', 'MarkGarnett5', 'Alex07282231', 'Blue26Jackson', 'tater2112', 'marioreyeszarco', 'WeenieLinguini']"
484,Spacehehehe,1422,13786,1811,16,"['StevenW44946909', 'judeester', 'gmmanikandaraja', '346hole', 'FlatEarthIndy', 'aquilottobianco', 'wannatalkhealth', 'lordspencer', 'Stonejack87', 'SayujThovarayi', 'deVOLS98', 'vegabon81602603', 'WeenieLinguini', 'ozatesozhan']"
485,Spacehehehe,1422,13786,1811,8,"['StevenW44946909', 'judeester', 'wmissyb', 'N3XtLevel0', 'sanctuary7_', 'WeenieLinguini', 'vegabon81602603', 'cashupcash']"
486,Spacehehehe,1422,13786,1811,12,"['StevenW44946909', 'MsMissyBridge76', 'judeester', 'thedarkblood149', 'sanctuary7_', '_James_Wilson', 'Stonejack87', 'EverythangQ', 'gmmanikandaraja', 'Jon_Murray', 'WeenieLinguini']"
487,METALJIMMY123,16,2,684,1,['WeenieLinguini']
488,Spacehehehe,1422,13786,1811,6,"['StevenW44946909', 'YazidKariem', 'judeester', 'barmanamar1976', 'WeenieLinguini', 'deVOLS98']"
