,or_id
319,1455242511975342080
320,1455242511975342080
321,1455485678683234304
322,1455485072967180292
323,1155066883537719298
324,1446605506391515137
325,1455485678683234304
326,1455485072967180292
327,1455242511975342080
328,1455482605135175687
329,1455242511975342080
330,1455477044205207555
331,1455471680529260545
332,1455467890346500096
333,1455465101306236929
334,1455471680529260545
335,1455467890346500096
336,1455458108461907970
337,1455465101306236929
338,1455465052597886980
339,1455463763130343430
340,1455458108461907970
341,1455453029742809089
342,1455452285266395136
343,1455447418426871812
344,1455458108461907970
345,1454688424309391362
346,1455242511975342080
347,1454689008961785865
348,1455455326665273345
349,1455453029742809089
350,1455452285266395136
351,1455242511975342080
352,1455447418426871812
353,1455443271447052297
354,1455443109920321538
355,1455441201704939522
356,1455443271447052297
357,1455443109920321538
358,1455441201704939522
359,1455439939051704320
360,1455438866714877953
361,1455173674462502914
362,1455438303478566913
363,1455437737906085889
364,1455436985817079808
365,1455436155898503169
366,1455425519797821443
367,1455405031520301057
368,1455404291603066883
369,1455403498195984386
370,1455242511975342080
371,1455404291603066883
372,1455242511975342080
373,1455425519797821443
374,1455425519797821443
375,1455425519797821443
376,1455420049611763719
377,1455242511975342080
378,1455419694748475398
379,1455419289377333249
380,1455405031520301057
381,1455404291603066883
382,1455403498195984386
383,1455401923423571968
384,1455415567104593922
385,1455405031520301057
386,1455404291603066883
387,1455403498195984386
388,1455188232384225287
389,1455401923423571968
390,1455387165689401348
391,1455386974580133888
392,1455401034520616967
393,1455398958461825025
394,1455398781097332738
395,1455398455157874689
396,1455396985788411905
397,1455236879666794499
398,1455387953371533316
399,1455387165689401348
400,1455386974580133888
401,1455386855801868291
402,1455385287178088448
403,1455385126888607749
404,1455380949294747650
405,1455379896713232388
406,1455385631278960640
407,1455385287178088448
408,1455385126888607749
409,1455384470975045632
410,1455384131198717952
411,1455242511975342080
412,1455380949294747650
413,1455380674018414594
414,1455379896713232388
415,1455378950545416192
416,1455377771782447108
417,1455377587191037953
418,1455377379484909570
419,1455377189046820864
420,1455377045547098112
421,1455376371170021379
422,1455376135492194310
423,1455375932391399427
424,1455374016898863104
425,1455315482261684227
426,1455362300211343360
427,1455358619835273217
428,1455357931554152448
429,1455362300211343360
430,1455358619835273217
431,1455357931554152448
432,1455354133783846917
433,1455354133783846917
434,1455343179440349185
435,1455188232384225287
436,1455340036585443332
437,1455336140525953026
438,1455340036585443332
439,1455336140525953026
440,1455242511975342080
441,1455188232384225287
442,1455188232384225287
443,1455315482261684227
444,1455313741424336899
445,1455302144266051585
446,1455173674462502914
447,1455315753692016644
448,1455315482261684227
449,1455313741424336899
450,1455242511975342080
451,1455302144266051585
452,1455300790390820867
453,1455302144266051585
454,1455300790390820867
455,1455302144266051585
456,1455300790390820867
457,1455302144266051585
458,1455300790390820867
459,1455302144266051585
460,1455302144266051585
461,1455302144266051585
462,1455300790390820867
463,1407300828973748226
464,1455242511975342080
465,1455297500064194567
466,1455289418181402633
467,1455290446851174402
468,1455289418181402633
469,1455242511975342080
470,1455242511975342080
471,1455286374219673600
472,1455242511975342080
473,1455242511975342080
474,1455279547973206018
475,1455271842583875589
476,1455268292101242880
477,1455279547973206018
478,1455242511975342080
479,1423271486673113090
480,1423643210790887424
481,1424740589556445186
482,1425091810687324173
483,1426175036801626122
484,1427619877683089410
485,1428331681459605510
486,1430521099796762625
487,1455271842583875589
488,1432324840942415893
489,1433073805308698641
490,1433778781962096668
491,1437399546733203459
492,1437764094057238531
493,1438129092965044228
494,1438509851114557444
495,1438852638163054595
496,1439957976157196299
497,1440285685118746634
498,1440661737624137729
499,1455269299933700096
500,1455268292101242880
501,1455254890138279937
502,1455242511975342080
503,1455254890138279937
504,1455242511975342080
505,1455253341429280768
506,1455242511975342080
507,1455242511975342080
508,1455250038234435592
